Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
50,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,11,6,2,individual,Zone4,timelimit_screen,1000.1000000000058,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,21,10,,,0.15,0.85,0,1,0,1,Volatile,Stable,1.857,0.5,1.294,2.916,expert
51,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,11,6,3,offer,Zone2,response_button_image,3288,,,redBox.png,1,0,1,0,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,21,10,,,0.15,0.85,0,1,0,1,Volatile,Stable,1.857,0.5,1.294,2.916,expert
52,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,11,6,4,feedback_l,Zone7,timelimit_screen,1999.800000000003,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,21,10,,,0.15,0.85,0,1,0,1,Volatile,Stable,1.857,0.5,1.294,2.916,expert
53,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,11,6,6,end,Zone1,timelimit_screen,150.3000000000029,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,21,10,,,0.15,0.85,0,1,0,1,Volatile,Stable,1.857,0.5,1.294,2.916,expert
54,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,12,5,1,Screen 1,Zone1,continue_button,1035.5999999642372,,,,,0,1,0,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,22,11,,,0.85,0.85,1,1,1,1,Volatile,Stable,1.126,1.849,1.483,1.689,expert
55,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,12,5,2,individual,Zone4,timelimit_screen,999.5,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,22,11,,,0.85,0.85,1,1,1,1,Volatile,Stable,1.126,1.849,1.483,1.689,expert
56,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,12,5,3,offer,bluebox,response_button_image,5669.900000035763,,,yellowBox.png,1,0,1,0,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,22,11,,,0.85,0.85,1,1,1,1,Volatile,Stable,1.126,1.849,1.483,1.689,expert
57,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,12,5,5,feedback_r,Zone7,timelimit_screen,2000,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,22,11,,,0.85,0.85,1,1,1,1,Volatile,Stable,1.126,1.849,1.483,1.689,expert
58,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,12,5,6,end,Zone1,timelimit_screen,149.90000000000873,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,22,11,,,0.85,0.85,1,1,1,1,Volatile,Stable,1.126,1.849,1.483,1.689,expert
59,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,13,7,1,Screen 1,Zone1,continue_button,2550.699999988079,,,,,0,1,0,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,23,12,,,0.85,0.85,1,1,1,0,Volatile,Stable,2.361,0.992,0.5,1.975,expert
60,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,13,7,2,individual,Zone4,timelimit_screen,1000,,,,,0,1,0,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,23,12,,,0.85,0.85,1,1,1,0,Volatile,Stable,2.361,0.992,0.5,1.975,expert
61,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,13,7,3,offer,Zone3,response_button_image,955.4000000357628,,,redBox.png,1,1,0,0,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,23,12,,,0.85,0.85,1,1,1,0,Volatile,Stable,2.361,0.992,0.5,1.975,expert
62,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,13,7,5,feedback_r,Zone7,timelimit_screen,1999.3999999999942,,,,,0,1,0,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,23,12,,,0.85,0.85,1,1,1,0,Volatile,Stable,2.361,0.992,0.5,1.975,expert
63,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,13,7,6,end,Zone1,timelimit_screen,150.60000000000582,,,,,0,1,0,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,23,12,,,0.85,0.85,1,1,1,0,Volatile,Stable,2.361,0.992,0.5,1.975,expert
64,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,14,8,1,Screen 1,Zone1,continue_button,1333.1000000238419,,,,,0,1,0,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,24,13,,,0.85,0.85,1,0,0,1,Volatile,Stable,1.05,1.95,1.319,1.487,expert
65,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,14,8,2,individual,Zone4,timelimit_screen,1000,,,,,0,1,0,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,24,13,,,0.85,0.85,1,0,0,1,Volatile,Stable,1.05,1.95,1.319,1.487,expert
66,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,14,8,3,offer,Zone2,response_button_image,2272,,,redBox.png,1,1,0,0,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,24,13,,,0.85,0.85,1,0,0,1,Volatile,Stable,1.05,1.95,1.319,1.487,expert
67,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,14,8,4,feedback_l,Zone7,timelimit_screen,1999.6000000000058,,,,,0,1,0,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,24,13,,,0.85,0.85,1,0,0,1,Volatile,Stable,1.05,1.95,1.319,1.487,expert
68,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,14,8,6,end,Zone1,timelimit_screen,149.60000000000582,,,,,0,1,0,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,24,13,,,0.85,0.85,1,0,0,1,Volatile,Stable,1.05,1.95,1.319,1.487,expert
69,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,15,9,1,Screen 1,Zone1,continue_button,814.5,,,,,0,1,0,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,25,14,,,0.85,0.85,1,1,1,0,Volatile,Stable,3.395,0.84,0.803,1.252,expert
70,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,15,9,2,individual,Zone4,timelimit_screen,1000.8000000000029,,,,,0,1,0,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,25,14,,,0.85,0.85,1,1,1,0,Volatile,Stable,3.395,0.84,0.803,1.252,expert
71,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,15,9,3,offer,Zone3,response_button_image,1407.699999988079,,,redBox.png,1,1,0,0,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,25,14,,,0.85,0.85,1,1,1,0,Volatile,Stable,3.395,0.84,0.803,1.252,expert
72,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,15,9,5,feedback_r,Zone7,timelimit_screen,2000,,,,,0,1,0,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,25,14,,,0.85,0.85,1,1,1,0,Volatile,Stable,3.395,0.84,0.803,1.252,expert
73,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,15,9,6,end,Zone1,timelimit_screen,150,,,,,0,1,0,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,25,14,,,0.85,0.85,1,1,1,0,Volatile,Stable,3.395,0.84,0.803,1.252,expert
74,1.72106E+12,15/07/2024 15:40,1.72106E+12,1,15/07/2024 16:40,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,16,10,1,Screen 1,Zone1,continue_button,1434.6000000238419,,,,,0,1,0,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,26,15,,,0.85,0.85,0,1,0,1,Volatile,Stable,2.689,1.067,1.697,2.731,expert
75,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,16,10,2,individual,Zone4,timelimit_screen,1000.1000000000058,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,26,15,,,0.85,0.85,0,1,0,1,Volatile,Stable,2.689,1.067,1.697,2.731,expert
76,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,16,10,3,offer,Zone2,response_button_image,1590.8999999761581,,,redBox.png,1,0,1,0,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,26,15,,,0.85,0.85,0,1,0,1,Volatile,Stable,2.689,1.067,1.697,2.731,expert
77,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,16,10,4,feedback_l,Zone7,timelimit_screen,2000,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,26,15,,,0.85,0.85,0,1,0,1,Volatile,Stable,2.689,1.067,1.697,2.731,expert
78,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,16,10,6,end,Zone1,timelimit_screen,150,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,26,15,,,0.85,0.85,0,1,0,1,Volatile,Stable,2.689,1.067,1.697,2.731,expert
79,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,17,6,1,Screen 1,Zone1,continue_button,915.9000000357628,,,,,0,1,0,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,27,16,,,0.15,0.85,0,1,0,0,Volatile,Stable,1.378,0.689,0.878,2.076,expert
80,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,17,6,2,individual,Zone4,timelimit_screen,1000,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,27,16,,,0.15,0.85,0,1,0,0,Volatile,Stable,1.378,0.689,0.878,2.076,expert
81,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,17,6,3,offer,Zone2,response_button_image,2061.5,,,yellowBox.png,1,1,0,0,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,27,16,,,0.15,0.85,0,1,0,0,Volatile,Stable,1.378,0.689,0.878,2.076,expert
82,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,17,6,4,feedback_l,Zone7,timelimit_screen,2000,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,27,16,,,0.15,0.85,0,1,0,0,Volatile,Stable,1.378,0.689,0.878,2.076,expert
83,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,17,6,6,end,Zone1,timelimit_screen,150.10000000000582,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,27,16,,,0.15,0.85,0,1,0,0,Volatile,Stable,1.378,0.689,0.878,2.076,expert
84,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,18,11,1,Screen 1,Zone1,continue_button,750.3000000119209,,,,,0,1,0,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,28,17,,,0.15,0.85,0,1,0,1,Volatile,Stable,2.714,0.739,1.975,1.134,expert
85,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,18,11,2,individual,Zone4,timelimit_screen,1000.8000000000029,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,28,17,,,0.15,0.85,0,1,0,1,Volatile,Stable,2.714,0.739,1.975,1.134,expert
86,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,18,11,3,offer,Zone3,response_button_image,1160.6000000238419,,,yellowBox.png,1,1,0,0,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,28,17,,,0.15,0.85,0,1,0,1,Volatile,Stable,2.714,0.739,1.975,1.134,expert
87,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,18,11,5,feedback_r,Zone7,timelimit_screen,1999.8999999999942,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,28,17,,,0.15,0.85,0,1,0,1,Volatile,Stable,2.714,0.739,1.975,1.134,expert
88,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,18,11,6,end,Zone1,timelimit_screen,150.10000000000582,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,28,17,,,0.15,0.85,0,1,0,1,Volatile,Stable,2.714,0.739,1.975,1.134,expert
89,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,19,7,1,Screen 1,Zone1,continue_button,881.1999999880791,,,,,0,1,0,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,29,18,,,0.15,0.85,0,1,0,0,Volatile,Stable,3.874,0.676,1.496,1.639,expert
90,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,19,7,2,individual,Zone4,timelimit_screen,1000.5,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,29,18,,,0.15,0.85,0,1,0,0,Volatile,Stable,3.874,0.676,1.496,1.639,expert
91,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,19,7,3,offer,Zone2,response_button_image,2452.800000011921,,,yellowBox.png,1,1,0,0,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,29,18,,,0.15,0.85,0,1,0,0,Volatile,Stable,3.874,0.676,1.496,1.639,expert
92,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,19,7,4,feedback_l,Zone7,timelimit_screen,2000.1000000000058,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,29,18,,,0.15,0.85,0,1,0,0,Volatile,Stable,3.874,0.676,1.496,1.639,expert
93,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,19,7,6,end,Zone1,timelimit_screen,150.10000000000582,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,29,18,,,0.15,0.85,0,1,0,0,Volatile,Stable,3.874,0.676,1.496,1.639,expert
94,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,20,12,1,Screen 1,Zone1,continue_button,1034,,,,,0,1,0,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,30,19,,,0.15,0.85,0,0,1,0,Volatile,Stable,1.252,1.193,0.853,2.681,expert
95,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,20,12,2,individual,Zone4,timelimit_screen,1000,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,30,19,,,0.15,0.85,0,0,1,0,Volatile,Stable,1.252,1.193,0.853,2.681,expert
96,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,20,12,3,offer,Zone3,response_button_image,5289.599999964237,,,redBox.png,1,0,1,0,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,30,19,,,0.15,0.85,0,0,1,0,Volatile,Stable,1.252,1.193,0.853,2.681,expert
97,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,20,12,5,feedback_r,Zone7,timelimit_screen,2000.6999999999825,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,30,19,,,0.15,0.85,0,0,1,0,Volatile,Stable,1.252,1.193,0.853,2.681,expert
98,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,20,12,6,end,Zone1,timelimit_screen,150,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,30,19,,,0.15,0.85,0,0,1,0,Volatile,Stable,1.252,1.193,0.853,2.681,expert
99,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979078,2,11344869,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1280x800,1280x679,,,,SLS,2,schedule_A,schedule_A,21,13,1,Screen 1,Zone1,continue_button,618.5,,,,,0,1,0,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,41,20,,,0.15,0.85,0,1,0,1,Volatile,Stable,3.521,1.723,1.37,1.655,expert
